,name,10-K,exibit,xbrl,EXCEL,GRAPHIC,JSON,XML,ZIP,CORRESP,COVER,RENDERED
1003,0001140361-15-038791.txt,1,22,6,1,5,0,90,1,0,0,0
1004,0000006201-10-000006.txt,1,15,0,0,0,0,0,0,0,0,0
1005,0001013462-16-000017.txt,1,6,6,1,1,0,87,1,0,0,0
1006,0000950123-11-015716.txt,1,26,6,1,1,0,84,1,0,0,0
1007,0000006951-12-000018.txt,1,9,6,1,1,0,105,1,0,0,0
1008,0001040971-19-000007.txt,1,12,6,1,0,0,115,1,0,0,0
1009,0001097149-18-000010.txt,1,7,6,1,2,0,80,1,0,0,0
1010,0001047469-13-001211.txt,1,16,6,1,1,0,113,1,0,0,0
1011,0000007084-11-000028.txt,2,7,6,1,2,0,68,1,0,0,0
1012,0001193125-19-060912.txt,1,6,6,1,14,0,162,1,0,0,0
1013,0000093751-14-000040.txt,1,15,6,2,1,0,150,1,0,0,0
1014,0000950123-10-016275.txt,1,13,0,0,2,0,0,0,0,0,0
1015,0001555280-15-000057.txt,1,7,6,2,9,0,107,1,0,0,0
1016,0001564590-15-000777.txt,1,11,6,2,2,0,150,1,0,0,0
1017,0000950123-10-014194.txt,1,12,0,0,8,0,0,0,0,0,0
1018,0001193125-12-081509.txt,1,6,6,1,1,0,80,1,0,0,0
1019,0000086521-16-000091.txt,2,31,6,1,19,0,160,1,0,0,0
1020,0000745732-19-000009.txt,1,8,6,1,1,0,68,1,0,0,0
1021,0001193125-12-066795.txt,1,12,6,1,1,0,100,1,0,0,0
1022,0001047469-10-009566.txt,1,9,6,1,1,0,103,1,0,0,0
1023,0001193125-10-068571.txt,1,10,6,1,2,0,34,0,0,0,0
1024,0001193125-13-373501.txt,1,13,0,0,1,0,0,0,0,0,0
1025,0001193125-15-064946.txt,1,7,6,2,0,0,75,1,0,0,0
1026,0001396009-17-000005.txt,1,6,6,1,38,0,123,1,0,0,0
1027,0001104659-12-012301.txt,1,19,6,1,73,0,117,1,0,0,0
1028,0000048039-14-000017.txt,1,11,6,2,0,0,106,1,0,0,0
1029,0000072903-15-000011.txt,1,8,6,2,1,0,128,1,0,0,0
1030,0001402057-16-000057.txt,1,9,6,1,1,0,95,1,0,0,0
1031,0000950123-10-026782.txt,1,4,6,1,1,0,26,0,0,0,0
1032,0000034088-15-000013.txt,1,14,6,2,5,0,104,1,0,0,0
1033,0000014272-18-000055.txt,1,11,6,1,4,0,99,1,0,0,0
1034,0000920522-16-000097.txt,1,13,6,1,1,0,75,1,0,0,0
1035,0001000228-10-000006.txt,1,7,0,0,2,0,0,0,0,0,0
1036,0001193125-10-016098.txt,1,8,6,1,1,0,22,0,0,0,0
1037,0001071739-11-000012.txt,1,13,6,1,12,0,34,1,0,0,0
1038,0000074208-19-000028.txt,1,15,6,1,1,0,139,1,0,0,0
1039,0000851968-19-000020.txt,1,10,6,1,0,0,90,1,0,0,0
1040,0000723531-19-000032.txt,1,8,6,1,1,0,108,1,0,0,0
1041,0000702165-12-000043.txt,1,14,6,1,2,0,80,1,0,0,0
1042,0001104659-14-010697.txt,1,6,6,2,1,0,81,1,0,0,0
1043,0000753308-13-000023.txt,1,17,6,1,13,0,80,1,0,0,0
1044,0001558370-17-000659.txt,1,12,6,1,2,0,75,1,0,0,0
1045,0001628280-15-004098.txt,1,7,6,2,1,0,136,1,0,0,0
1046,0001193125-15-068728.txt,1,8,6,2,2,0,182,1,0,0,0
1047,0001637459-16-000100.txt,1,10,6,1,2,0,156,1,0,0,0
1048,0001047122-16-000210.txt,1,7,6,1,1,0,122,1,0,0,0
1049,0001193125-12-075371.txt,1,18,6,1,1,0,152,1,0,0,0
1050,0000926236-11-000072.txt,1,6,0,0,1,0,0,0,0,0,0
1051,0000804753-18-000006.txt,1,7,6,1,0,0,97,1,0,0,0
1052,0000040987-17-000007.txt,1,6,6,1,2,0,72,1,0,0,0
1053,0001628280-15-000842.txt,1,8,6,2,0,0,109,1,0,0,0
1054,0001193125-10-048351.txt,1,4,0,0,4,0,0,0,0,0,0
1055,0001047469-13-001390.txt,1,21,6,1,39,0,181,1,0,0,0
1056,0001193125-11-047404.txt,1,10,6,1,1,0,33,1,0,0,0
1057,0001193125-11-046882.txt,1,8,6,1,0,0,112,1,0,0,0
1058,0000060667-17-000076.txt,1,12,6,1,2,0,85,1,0,0,0
1059,0001402057-12-000006.txt,1,8,6,1,1,0,31,1,0,0,0
1060,0001279363-17-000011.txt,1,7,6,1,1,0,100,1,0,0,0
1061,0000764478-17-000008.txt,1,7,6,1,6,0,89,1,0,0,0
1062,0001193125-11-047563.txt,2,5,6,1,37,0,136,1,0,0,0
1063,0001193125-13-061678.txt,1,26,6,1,4,0,98,1,0,0,0
1064,0000723531-17-000023.txt,1,9,6,1,1,0,85,1,0,0,0
1065,0001193125-12-039072.txt,1,9,6,1,1,0,131,1,0,0,0
1066,0000707549-17-000100.txt,1,6,6,1,3,0,105,1,0,0,0
1067,0001047469-19-000747.txt,1,7,6,1,1,0,106,1,0,0,0
1068,0001043604-16-000219.txt,1,10,6,1,1,0,95,1,0,0,0
1069,0000079879-15-000009.txt,1,12,6,2,0,0,109,1,0,0,0
1070,0000922224-19-000015.txt,1,31,6,1,1,0,111,1,0,0,0
1071,0001618034-18-000003.txt,1,9,6,1,7,0,113,1,0,0,0
1072,0001065088-14-000010.txt,1,7,6,2,1,0,89,1,0,0,0
1073,0001193125-11-320641.txt,1,7,6,1,1,0,93,1,0,0,0
1074,0001058290-15-000006.txt,1,7,6,2,1,0,92,1,0,0,0
1075,0001555280-18-000053.txt,1,8,6,1,3,0,97,1,0,0,0
1076,0000354908-15-000012.txt,1,9,6,2,1,0,103,1,0,0,0
1077,0001141391-13-000003.txt,1,9,6,1,1,0,112,1,0,0,0
1078,0001558370-17-000944.txt,1,7,6,1,4,0,88,1,0,0,0
1079,0000827052-19-000034.txt,1,10,6,1,1,0,141,1,0,0,0
1080,0001193125-19-049951.txt,1,6,6,1,1,0,123,1,0,0,0
1081,0001445305-12-000425.txt,1,14,6,1,24,0,133,1,0,0,0
1082,0001193125-12-086989.txt,1,17,6,1,1,0,91,1,0,0,0
1083,0001144204-15-010586.txt,1,6,6,2,1,0,74,1,0,0,0
1084,0001193125-16-467957.txt,1,10,6,1,1,0,126,1,0,0,0
1085,0001047469-11-001056.txt,1,8,6,1,0,0,64,1,0,0,0
1086,0001193125-10-052794.txt,1,19,6,1,3,0,39,0,0,0,0
1087,0001445305-12-000272.txt,1,11,6,1,2,0,93,1,0,0,0
1088,0000097476-13-000009.txt,1,10,6,1,1,0,69,1,0,0,0
1089,0000788784-19-000005.txt,1,22,6,1,5,0,158,1,0,0,0
1090,0000827052-17-000033.txt,1,9,6,1,1,0,134,1,0,0,0
1091,0001156375-19-000010.txt,1,5,6,1,1,0,105,1,0,0,0
1092,0001558370-19-002383.txt,1,7,6,1,1,0,49,1,0,0,0
1093,0001193125-16-466687.txt,1,15,6,1,6,0,132,1,0,0,0
1094,0000033185-17-000008.txt,1,7,6,1,3,0,96,1,0,0,0
1095,0001104659-14-009908.txt,1,14,6,2,1,0,102,1,0,0,0
1096,0000702165-14-000019.txt,1,15,6,2,2,0,82,1,0,0,0
1097,0000930413-11-000961.txt,1,15,6,1,2,0,105,1,0,0,0
1098,0000030625-13-000019.txt,1,12,6,1,1,0,97,1,0,0,0
1099,0001140859-18-000053.txt,1,5,6,1,1,0,91,1,0,0,0
1100,0001140361-10-008522.txt,1,8,6,1,4,0,28,0,0,0,0
1101,0001041061-19-000010.txt,1,9,5,1,1,1,90,1,0,0,0
1102,0000827054-16-000344.txt,1,6,6,1,24,0,112,1,0,0,0
1103,0000080424-12-000063.txt,1,17,6,1,2,0,81,1,0,0,0
1104,0001104659-13-014040.txt,1,8,6,1,8,0,94,1,0,0,0
1105,0001552781-16-001318.txt,1,13,6,1,2,0,90,1,0,0,0
1106,0001564590-16-012009.txt,1,8,6,1,1,0,110,1,0,0,0
1107,0001104659-13-010950.txt,1,6,6,1,1,0,76,1,0,0,0
1108,0000079879-16-000065.txt,1,10,6,1,0,0,110,1,0,0,0
1109,0000908255-12-000008.txt,1,5,6,1,1,0,93,1,0,0,0
1110,0001047469-17-001061.txt,1,16,6,1,6,0,159,1,0,0,0
1111,0001144204-10-009958.txt,1,6,0,0,3,0,0,0,0,0,0
1112,0000769397-12-000005.txt,1,6,6,1,1,0,84,1,0,0,0
1113,0001193125-14-070371.txt,1,8,6,2,1,0,141,1,0,0,0
1114,0000202058-16-000022.txt,1,10,6,1,2,0,116,1,0,0,0
1115,0001193125-11-227691.txt,1,8,6,1,1,0,102,1,0,0,0
1116,0001628280-19-001558.txt,1,6,6,1,2,0,137,1,0,0,0
1117,0000072333-16-000260.txt,1,4,6,1,1,0,99,1,0,0,0
1118,0001193125-13-085083.txt,1,14,6,1,3,0,111,1,0,0,0
1119,0000005513-15-000010.txt,1,11,6,2,0,0,136,1,0,0,0
1120,0001637459-19-000049.txt,1,12,6,1,3,0,161,1,0,0,0
1121,0001047469-10-000905.txt,1,11,6,1,2,0,25,0,0,0,0
1122,0001373715-17-000026.txt,1,7,5,1,2,1,89,1,0,0,0
1123,0001193125-12-052969.txt,1,9,6,1,2,0,51,1,0,0,0
1124,0000950123-10-013022.txt,1,8,6,1,1,0,34,0,0,0,0
1125,0001564590-16-012917.txt,1,8,6,1,1,0,104,1,0,0,0
1126,0000320187-15-000113.txt,1,9,6,1,3,0,88,1,0,0,0
1127,0001193125-16-470141.txt,1,10,6,1,1,0,138,1,0,0,0
1128,0001193125-14-060748.txt,1,6,6,2,0,0,129,1,0,0,0
1129,0001104659-15-085151.txt,1,7,6,1,9,0,79,1,0,0,0
1130,0001571949-19-000003.txt,1,9,6,1,36,0,110,1,0,0,0
1131,0001445305-14-000758.txt,1,10,6,2,1,0,101,1,0,0,0
1132,0000039911-18-000048.txt,1,8,6,1,1,0,97,1,0,0,0
1133,0001110803-18-000009.txt,1,12,6,1,3,0,94,1,0,0,0
1134,0000072741-18-000028.txt,1,30,6,1,14,0,161,1,0,0,0
1135,0001104659-14-012614.txt,1,14,6,2,2,0,88,1,0,0,0
1136,0000815097-19-000004.txt,2,13,6,1,12,0,65,1,0,0,0
1137,0001038357-14-000022.txt,1,14,6,2,0,0,98,1,0,0,0
1138,0000021344-15-000005.txt,1,12,6,2,7,0,94,1,0,0,0
1139,0001170010-17-000053.txt,1,7,6,1,4,0,96,1,0,0,0
1140,0001193125-10-038928.txt,1,14,0,0,5,0,0,0,0,0,0
1141,0001193125-11-047243.txt,1,12,6,1,8,0,109,1,0,0,0
1142,0000916365-16-000140.txt,1,6,6,1,2,0,44,1,0,0,0
1143,0000031791-17-000003.txt,1,11,6,1,1,0,113,1,0,0,0
1144,0000354950-19-000010.txt,1,6,6,1,3,0,75,1,0,0,0
1145,0001193125-11-052372.txt,1,7,6,1,0,0,31,1,0,0,0
1146,0000950123-10-015693.txt,1,9,0,0,4,0,0,0,0,0,0
1147,0001193125-10-042654.txt,1,7,6,1,3,0,28,0,0,0,0
1148,0001091667-16-000396.txt,1,7,6,1,3,0,91,1,0,0,0
1149,0001193125-14-066777.txt,1,10,6,2,2,0,150,1,0,0,0
1150,0000062996-17-000008.txt,1,13,6,1,1,0,128,1,0,0,0
1151,0000320335-17-000010.txt,1,15,6,1,7,0,129,1,0,0,0
1152,0000701985-12-000021.txt,2,10,6,1,1,0,103,1,0,0,0
1153,0001193125-11-047720.txt,1,12,6,1,9,0,91,1,0,0,0
1154,0000927066-19-000025.txt,1,11,5,1,5,1,140,1,0,0,0
1155,0001445305-13-000364.txt,1,14,6,1,3,0,108,1,0,0,0
1156,0000063754-14-000008.txt,1,6,6,2,5,0,94,1,0,0,0
1157,0001467858-17-000028.txt,1,9,6,1,1,0,103,1,0,0,0
1158,0001336920-17-000014.txt,1,7,6,1,2,0,113,1,0,0,0
1159,0001047122-19-000007.txt,1,6,5,1,1,1,121,1,0,0,0
1160,0000101778-15-000007.txt,1,14,6,2,1,0,100,1,0,0,0
1161,0001193125-10-020819.txt,1,10,0,0,0,0,0,0,0,0,0
1162,0001140361-13-009003.txt,1,7,6,1,2,0,67,1,0,0,0
1163,0000092122-19-000006.txt,1,50,6,1,2,0,214,1,0,0,0
1164,0001402057-15-000003.txt,1,7,6,2,1,0,90,1,0,0,0
1165,0000052988-13-000140.txt,1,9,6,2,5,0,112,1,0,0,0
1166,0000004127-12-000042.txt,1,8,6,1,0,0,91,1,0,0,0
1167,0000005513-16-000045.txt,1,9,6,1,0,0,138,1,0,0,0
1168,0000040545-19-000014.txt,1,16,6,1,21,0,204,1,0,0,0
1169,0001193125-11-047795.txt,1,10,6,1,0,0,105,1,0,0,0
1170,0000019617-18-000057.txt,1,8,6,1,12,0,202,1,0,0,0
1171,0000827054-14-000140.txt,1,11,6,2,2,0,101,1,0,0,0
1172,0000059478-13-000007.txt,1,7,6,1,2,0,65,1,0,0,0
1173,0000950123-11-018800.txt,1,3,6,1,2,0,114,1,0,0,0
1174,0001193125-12-084766.txt,1,9,6,1,3,0,29,1,0,0,0
1175,0000045012-13-000086.txt,1,12,6,1,1,0,61,1,0,0,0
1176,0000906107-15-000007.txt,1,13,6,2,1,0,90,1,0,0,0
1177,0000028412-17-000048.txt,1,14,6,1,1,0,144,1,0,0,0
1178,0000878927-16-000055.txt,1,7,6,1,2,0,44,1,0,0,0
1179,0001633917-19-000043.txt,1,8,6,1,1,0,113,1,0,0,0
1180,0000950123-10-018679.txt,1,15,6,1,5,0,30,0,0,0,0
1181,0001656423-18-000004.txt,1,15,6,1,1,0,110,1,0,0,0
1182,0000821189-10-000011.txt,2,10,6,1,1,0,30,0,0,0,0
1183,0001193125-11-043738.txt,1,13,6,1,24,0,72,1,0,0,0
1184,0000034088-18-000015.txt,1,14,6,1,5,0,107,1,0,0,0
1185,0001193125-18-038261.txt,1,7,6,1,0,0,118,1,0,0,0
1186,0000875045-14-000004.txt,1,8,6,2,1,0,133,1,0,0,0
1187,0001120193-18-000003.txt,1,7,6,1,4,0,123,1,0,0,0
1188,0000916365-15-000042.txt,1,6,6,2,2,0,43,1,0,0,0
1189,0000815556-16-000087.txt,1,5,6,1,17,0,64,1,0,0,0
1190,0001193125-12-074981.txt,1,16,6,1,2,0,114,1,0,0,0
1191,0000016732-18-000062.txt,1,8,6,1,2,0,118,1,0,0,0
1192,0000721371-13-000154.txt,1,14,6,1,3,0,195,1,0,0,0
1193,0001090872-18-000019.txt,1,9,6,1,2,0,106,1,0,0,0
1194,0000920148-13-000022.txt,1,16,6,1,1,0,93,1,0,0,0
1195,0001123360-12-000045.txt,1,4,6,1,2,0,79,1,0,0,0
1196,0000014693-11-000044.txt,1,6,6,1,0,0,76,1,0,0,0
1197,0001193125-11-194810.txt,1,9,6,1,0,0,125,1,0,1,0
1198,0000912595-15-000007.txt,1,13,6,2,1,0,89,1,0,0,0
1199,0001058090-18-000018.txt,1,8,6,1,1,0,63,1,0,0,0
1200,0000065984-19-000082.txt,1,33,6,1,3,0,147,1,0,0,0
1201,0000950123-10-017821.txt,1,6,0,0,5,0,0,0,0,0,0
1202,0001193125-10-036446.txt,1,9,6,1,3,0,36,0,0,0,0
1203,0001067701-19-000007.txt,1,9,5,1,0,1,99,1,0,0,0
1204,0001193125-11-040351.txt,1,13,6,1,4,0,65,1,0,0,0
1205,0000002488-17-000043.txt,1,10,6,1,1,0,95,1,0,0,0
1206,0001193125-16-485012.txt,1,10,6,1,15,0,152,1,0,0,0
1207,0001193125-10-040106.txt,1,12,6,1,3,0,29,0,0,0,0
1208,0000815556-17-000009.txt,1,5,6,1,20,0,63,1,0,0,0
1209,0000922224-17-000010.txt,1,40,6,1,6,0,105,1,0,0,0
1210,0000037785-14-000006.txt,1,10,6,2,11,0,101,1,0,0,0
1211,0001111928-17-000055.txt,1,7,6,1,2,0,84,1,0,0,0
1212,0000319201-16-000090.txt,1,7,6,1,1,0,106,1,0,0,0
1213,0000896878-16-000286.txt,1,9,6,1,2,0,60,1,0,0,0
1214,0001193125-11-044880.txt,1,34,6,1,2,0,126,1,0,0,0
1215,0001193125-16-457822.txt,1,8,6,1,1,0,112,1,0,0,0
1216,0000950123-10-016384.txt,1,15,6,1,1,0,31,0,0,0,0
1217,0000882835-15-000009.txt,1,5,6,2,1,0,59,1,0,0,0
1218,0001193125-16-480594.txt,1,6,6,1,1,0,78,1,0,0,0
1219,0001193125-11-220708.txt,1,10,6,1,1,0,83,1,0,0,0
1220,0001618034-16-000025.txt,1,11,6,1,7,0,105,1,0,0,0
1221,0001618034-19-000004.txt,1,12,6,1,7,0,115,1,0,0,0
1222,0001047469-15-001377.txt,1,14,6,2,0,0,72,1,0,0,0
1223,0001193125-11-051989.txt,1,16,6,1,6,0,33,1,0,0,0
1224,0001104659-13-013180.txt,1,9,6,1,1,0,73,1,0,0,0
1225,0001047469-10-008242.txt,1,7,0,0,1,0,0,0,0,0,0
1226,0000723531-13-000021.txt,1,7,6,1,1,0,141,1,0,0,0
1227,0001031296-15-000011.txt,1,12,6,2,1,0,142,1,0,0,0
1228,0000950123-11-018697.txt,1,13,6,1,4,0,30,1,0,0,0
1229,0001628280-18-001756.txt,1,28,6,1,36,0,110,1,0,0,0
1230,0001297996-19-000032.txt,1,21,6,1,2,0,114,1,0,0,0
1231,0001335258-17-000031.txt,1,11,6,1,1,0,91,1,0,0,0
1232,0001193125-14-068001.txt,1,6,6,2,1,0,123,1,0,0,0
1233,0001047469-10-001465.txt,1,10,6,1,4,0,38,0,0,0,0
1234,0001193125-10-283357.txt,1,7,6,1,1,0,25,1,0,0,0
1235,0000821189-16-000054.txt,2,11,6,1,1,0,67,1,0,0,0
1236,0000732717-16-000147.txt,1,11,6,1,1,0,115,1,0,0,0
1237,0001437107-15-000004.txt,1,8,6,2,17,0,145,1,0,0,0
1238,0001262039-18-000009.txt,1,7,6,1,2,0,89,1,0,0,0
1239,0000354908-16-000103.txt,1,6,6,1,1,0,103,1,0,0,0
1240,0000024545-17-000005.txt,1,19,6,1,2,0,137,1,0,0,0
1241,0000020286-18-000012.txt,1,5,6,1,1,0,116,1,0,0,0
1242,0001193125-13-084894.txt,1,13,6,1,3,0,113,1,0,0,0
1243,0001601712-17-000031.txt,1,6,6,1,17,0,95,1,0,0,0
1244,0001193125-13-065416.txt,1,6,6,1,9,0,88,1,0,0,0
1245,0001104659-10-010302.txt,1,6,6,1,13,0,26,0,0,0,0
1246,0000916365-19-000035.txt,1,9,6,1,2,0,59,1,0,0,0
1247,0000072971-18-000272.txt,1,12,6,1,2,0,181,1,0,0,0
1248,0000764478-16-000064.txt,1,7,6,1,6,0,84,1,0,0,0
1249,0001306830-17-000034.txt,1,12,6,1,2,0,188,1,0,0,0
1250,0001047469-10-001539.txt,1,7,0,0,0,0,0,0,0,0,0
1251,0000051434-13-000004.txt,1,11,6,1,7,0,133,1,0,0,0
1252,0001266432-12-000010.txt,1,8,6,1,0,0,90,1,0,0,0
1253,0001628280-19-001864.txt,1,7,6,1,0,0,141,1,0,0,0
1254,0000779152-18-000060.txt,1,6,6,1,1,0,70,1,0,0,0
1255,0001104659-17-006823.txt,1,12,6,1,28,0,138,1,0,0,0
1256,0001104659-10-008002.txt,1,8,0,0,1,0,0,0,0,0,0
1257,0001564590-18-002954.txt,1,8,6,1,2,0,121,1,0,0,0
1258,0000950123-10-106922.txt,1,8,6,1,0,0,91,1,0,0,0
1259,0001193125-15-065871.txt,1,8,6,2,2,0,130,1,0,0,0
1260,0001047469-11-001413.txt,1,15,6,1,2,0,101,1,0,0,0
1261,0001193125-12-081900.txt,1,7,6,1,1,0,86,1,0,0,0
1262,0001140361-11-010655.txt,1,8,6,1,2,0,47,1,0,0,0
1263,0001628280-16-010323.txt,1,6,6,1,2,0,109,1,0,0,0
1264,0001193125-19-059441.txt,2,19,6,1,10,0,209,1,0,0,0
1265,0001193125-12-473908.txt,1,12,6,1,2,0,101,1,0,0,0
1266,0000076334-13-000157.txt,1,8,6,1,0,0,193,1,0,0,0
1267,0000051644-18-000019.txt,1,10,6,1,4,0,138,1,0,0,0
1268,0001324404-19-000006.txt,1,8,6,1,0,0,122,1,0,0,0
1269,0000076334-17-000095.txt,1,7,6,1,0,0,110,1,0,0,0
1270,0001193125-13-041391.txt,1,12,6,1,1,0,106,1,0,0,0
1271,0001598014-17-000024.txt,1,16,6,1,1,0,86,1,0,0,0
1272,0000048039-13-000010.txt,1,9,6,1,0,0,112,1,0,0,0
1273,0001047469-13-010572.txt,1,6,6,2,2,0,101,1,0,0,0
1274,0000915913-18-000005.txt,1,12,6,1,1,0,135,1,0,0,0
1275,0001445305-12-000499.txt,1,8,6,1,1,0,115,1,0,0,0
1276,0001014473-15-000011.txt,1,8,6,2,2,0,75,1,0,0,0
1277,0000023217-14-000009.txt,1,11,6,2,0,0,120,1,0,0,0
1278,0000950123-11-099928.txt,1,10,6,1,3,0,92,1,0,0,0
1279,0001013462-13-000003.txt,1,6,6,1,1,0,93,1,0,0,0
1280,0000950123-11-055454.txt,1,6,6,1,1,0,32,1,0,0,0
1281,0001193125-15-064165.txt,1,7,6,2,2,0,77,1,0,0,0
1282,0001193125-11-048979.txt,1,12,6,1,3,0,128,1,0,0,0
1283,0001466258-15-000045.txt,1,10,6,2,1,0,127,1,0,0,0
1284,0000766421-12-000018.txt,1,6,6,1,1,0,81,1,0,0,0
1285,0000829224-12-000007.txt,1,7,6,1,2,0,101,1,0,0,0
1286,0001558370-19-000909.txt,1,14,6,1,9,0,126,1,0,0,0
1287,0001193125-12-369967.txt,1,8,6,1,6,0,97,1,0,0,0
1288,0001596532-18-000018.txt,1,5,6,1,3,0,65,1,0,0,0
1289,0001041061-10-000011.txt,1,11,6,1,1,0,32,0,0,0,0
1290,0001067701-17-000006.txt,1,7,6,1,0,0,88,1,0,0,0
1291,0001564590-16-012990.txt,1,12,6,1,10,0,110,1,0,0,0
1292,0000048039-15-000014.txt,1,10,6,2,0,0,103,1,0,0,0
1293,0000093410-15-000010.txt,1,26,6,2,4,0,113,1,0,0,0
1294,0000029534-11-000004.txt,1,18,0,0,0,0,0,0,0,0,0
1295,0001193125-10-042347.txt,1,10,6,1,5,0,40,0,0,0,0
1296,0000031791-16-000014.txt,1,7,6,1,1,0,113,1,0,0,0
1297,0001193125-13-070711.txt,1,9,6,1,17,0,113,1,0,0,0
1298,0001613103-19-000028.txt,1,8,5,1,3,1,123,1,0,0,0
1299,0000766421-10-000009.txt,1,8,0,0,3,0,0,0,0,0,0
1300,0001193125-12-089377.txt,1,9,6,1,0,0,107,1,0,0,0
1301,0001193125-16-470289.txt,1,22,6,1,5,0,207,1,0,0,0
1302,0001193125-13-084698.txt,1,11,6,1,2,0,140,1,0,0,0
1303,0001099800-16-000044.txt,1,6,6,1,4,0,106,1,0,0,0
1304,0000076334-16-000196.txt,1,16,6,1,1,0,112,1,0,0,0
1305,0001047469-10-001536.txt,1,9,6,1,1,0,36,0,0,0,0
1306,0001564590-17-002433.txt,1,8,6,1,1,0,172,1,0,0,0
1307,0001193125-12-075395.txt,1,8,6,1,0,0,128,1,0,0,0
1308,0000006281-16-000097.txt,1,9,6,1,1,0,98,1,0,0,0
1309,0001193125-10-016932.txt,1,6,6,1,1,0,23,0,0,0,0
1310,0000051644-16-000056.txt,1,8,6,1,1,0,148,1,0,0,0
1311,0000797468-15-000003.txt,1,9,6,2,11,0,71,1,0,0,0
1312,0001120193-14-000002.txt,1,9,6,2,3,0,110,1,0,0,0
1313,0001193125-11-025625.txt,1,14,6,1,0,0,30,1,0,0,0
1314,0000091576-17-000013.txt,1,12,6,1,7,0,182,1,0,0,0
1315,0001711269-19-000013.txt,1,29,6,1,411,0,107,1,0,0,0
1316,0000320187-13-000092.txt,1,9,6,1,3,0,171,1,0,0,0
1317,0001047469-14-000766.txt,1,9,6,2,3,0,102,1,0,0,0
1318,0001413329-18-000007.txt,1,10,6,1,4,0,116,1,0,0,0
1319,0001000228-12-000009.txt,1,7,6,1,2,0,68,1,0,0,0
1320,0001652044-16-000012.txt,1,10,6,1,1,0,99,1,0,0,0
1321,0000796343-17-000031.txt,2,8,6,1,0,0,88,1,0,0,0
1322,0000038777-12-000243.txt,1,16,6,1,2,0,115,1,0,0,0
1323,0001047469-12-001784.txt,1,7,6,1,0,0,98,1,0,0,0
1324,0001193125-11-051695.txt,1,8,6,1,1,0,30,1,0,0,0
1325,0001041061-13-000007.txt,1,7,6,1,1,0,83,1,0,0,0
1326,0001047469-13-003283.txt,1,6,6,1,1,0,63,1,0,0,0
1327,0000097476-15-000003.txt,1,16,6,2,1,0,94,1,0,0,0
1328,0001193125-10-037160.txt,1,8,6,1,1,0,34,0,0,0,0
1329,0000100493-18-000108.txt,1,7,6,1,2,0,122,1,0,0,0
1330,0001193125-11-039230.txt,1,14,6,1,1,0,148,1,0,0,0
1331,0000072207-15-000007.txt,1,9,6,2,9,0,77,1,0,0,0
1332,0001168054-18-000004.txt,1,9,6,1,4,0,58,1,0,0,0
1333,0001156375-12-000016.txt,1,7,6,1,2,0,110,1,0,0,0
1334,0001193125-12-078826.txt,1,15,6,1,3,0,85,1,0,0,0
1335,0001206774-13-003034.txt,1,12,6,1,3,0,211,1,0,0,0
1336,0001445305-11-002404.txt,2,14,6,1,2,0,83,1,0,0,0
1337,0001193125-10-040659.txt,1,10,0,0,12,0,0,0,0,0,0
1338,0001193125-10-165061.txt,1,9,6,1,0,0,31,1,0,0,0
1339,0001053507-17-000009.txt,1,9,6,1,1,0,122,1,0,0,0
1340,0000092122-14-000012.txt,1,40,6,2,4,0,98,1,0,1,0
1341,0001193125-11-321340.txt,1,8,6,1,1,0,128,1,0,0,0
1342,0000950123-11-018684.txt,1,8,6,1,8,0,132,1,0,0,0
1343,0001193125-10-040052.txt,1,10,0,0,4,0,0,0,0,0,0
1344,0001403161-13-000011.txt,1,7,6,2,1,0,111,1,0,0,0
1345,0001539838-13-000004.txt,1,7,6,1,0,0,97,1,0,0,0
1346,0001564590-18-021493.txt,1,7,6,1,0,0,155,1,0,0,0
1347,0001133421-15-000008.txt,1,13,6,2,1,0,86,1,0,0,0
1348,0000079879-17-000009.txt,1,10,6,1,0,0,107,1,0,0,0
1349,0001041061-15-000007.txt,1,11,6,2,1,0,79,1,0,0,0
1350,0000701985-18-000018.txt,2,7,6,1,1,0,107,1,0,0,0
1351,0000034088-14-000012.txt,1,18,6,2,5,0,104,1,0,0,0
1352,0000831259-12-000014.txt,1,14,6,1,20,0,102,1,0,0,0
1353,0000079879-14-000010.txt,1,11,6,2,0,0,114,1,0,0,0
1354,0000882184-15-000085.txt,1,7,6,1,1,0,80,1,0,0,0
1355,0001410636-19-000041.txt,1,10,6,1,4,0,127,1,0,0,0
1356,0000051434-15-000009.txt,1,9,6,2,10,0,157,1,0,0,0
1357,0000089800-14-000045.txt,1,13,6,2,27,0,91,1,0,0,0
1358,0000927653-17-000007.txt,1,7,6,1,1,0,140,1,0,0,0
1359,0001571049-17-001650.txt,1,7,6,1,1,0,106,1,0,0,0
1360,0001193125-10-044561.txt,1,10,6,1,0,0,30,0,0,0,0
1361,0000086521-13-000014.txt,2,20,6,1,7,0,149,1,0,0,0
1362,0001193125-14-051516.txt,1,11,6,2,8,0,167,1,0,1,0
1363,0001571949-18-000003.txt,1,12,6,1,44,0,110,1,0,0,0
1364,0000078003-14-000018.txt,1,14,6,2,7,0,132,1,0,0,0
1365,0000915913-14-000008.txt,1,8,6,2,1,0,127,1,0,0,0
1366,0001193125-11-321337.txt,1,15,6,1,1,0,106,1,0,0,0
1367,0001542567-14-000009.txt,1,10,6,2,1,0,87,1,0,0,0
1368,0001090872-16-000082.txt,1,7,6,1,1,0,108,1,0,0,0
